COUNTRY,ISO_CODE,DATE,TOTAL_VACCINATIONS,PEOPLE_VACCINATED,PEOPLE_FULLY_VACCINATED,DAILY_VACCINATIONS_RAW,DAILY_VACCINATIONS,TOTAL_VACCINATIONS_PER_HUNDRED,PEOPLE_VACCINATED_PER_HUNDRED,PEOPLE_FULLY_VACCINATED_PER_HUNDRED,DAILY_VACCINATIONS_PER_MILLION,VACCINES,SOURCE_NAME,SOURCE_WEBSITE
BENIN,BEN,2023-06-10,22884728.0,13730836.799999999,9153891.200000001,15947.0,15947.0,228.85,137.31,91.54,1594.7,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-11,22919014.0,13751408.4,9167605.6,34286.0,34286.0,229.19,137.51,91.68,3428.6,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-12,22966391.0,13779834.6,9186556.4,47377.0,47377.0,229.66,137.8,91.87,4737.7,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-13,23004281.0,13802568.6,9201712.4,37890.0,37890.0,230.04,138.03,92.02,3789.0,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-14,23015270.0,13809162.0,9206108.0,10989.0,10989.0,230.15,138.09,92.06,1098.9,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-15,23021500.0,13812900.0,9208600.0,6230.0,6230.0,230.22,138.13,92.09,623.0,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-16,23069573.0,13841743.799999999,9227829.200000001,48073.0,48073.0,230.7,138.42,92.28,4807.3,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-17,23099439.0,13859663.4,9239775.6,29866.0,29866.0,230.99,138.6,92.4,2986.6,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-18,23119973.0,13871983.799999999,9247989.200000001,20534.0,20534.0,231.2,138.72,92.48,2053.4,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-19,23141113.0,13884667.799999999,9256445.200000001,21140.0,21140.0,231.41,138.85,92.56,2114.0,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-20,23180162.0,13908097.2,9272064.8,39049.0,39049.0,231.8,139.08,92.72,3904.9,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-21,23191489.0,13914893.4,9276595.6,11327.0,11327.0,231.91,139.15,92.77,1132.7,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-22,23207289.0,13924373.4,9282915.6,15800.0,15800.0,232.07,139.24,92.83,1580.0,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-23,23221131.0,13932678.6,9288452.4,13842.0,13842.0,232.21,139.33,92.88,1384.2,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-24,23269515.0,13961709.0,9307806.0,48384.0,48384.0,232.7,139.62,93.08,4838.4,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-25,23310478.0,13986286.799999999,9324191.200000001,40963.0,40963.0,233.1,139.86,93.24,4096.3,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-26,23316103.0,13989661.799999999,9326441.200000001,5625.0,5625.0,233.16,139.9,93.26,562.5,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-27,23332497.0,13999498.2,9332998.8,16394.0,16394.0,233.32,139.99,93.33,1639.4,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-28,23360044.0,14016026.4,9344017.6,27547.0,27547.0,233.6,140.16,93.44,2754.7,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-29,23374754.0,14024852.4,9349901.6,14710.0,14710.0,233.75,140.25,93.5,1471.0,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-06-30,23386560.0,14031936.0,9354624.0,11806.0,11806.0,233.87,140.32,93.55,1180.6,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-01,23431580.0,14058948.0,9372632.0,45020.0,45020.0,234.32,140.59,93.73,4502.0,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-02,23449705.0,14069823.0,9379882.0,18125.0,18125.0,234.5,140.7,93.8,1812.5,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-03,23451871.0,14071122.6,9380748.4,2166.0,2166.0,234.52,140.71,93.81,216.6,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-04,23467902.0,14080741.2,9387160.8,16031.0,16031.0,234.68,140.81,93.87,1603.1,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-05,23480366.0,14088219.6,9392146.4,12464.0,12464.0,234.8,140.88,93.92,1246.4,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-06,23518478.0,14111086.799999999,9407391.200000001,38112.0,38112.0,235.18,141.11,94.07,3811.2,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-07,23530809.0,14118485.4,9412323.6,12331.0,12331.0,235.31,141.18,94.12,1233.1,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-08,23560745.0,14136447.0,9424298.0,29936.0,29936.0,235.61,141.36,94.24,2993.6,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-09,23588276.0,14152965.6,9435310.4,27531.0,27531.0,235.88,141.53,94.35,2753.1,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-10,23603487.0,14162092.2,9441394.8,15211.0,15211.0,236.03,141.62,94.41,1521.1,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-11,23635380.0,14181228.0,9454152.0,31893.0,31893.0,236.35,141.81,94.54,3189.3,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-12,23666829.0,14200097.4,9466731.6,31449.0,31449.0,236.67,142.0,94.67,3144.9,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-13,23696899.0,14218139.4,9478759.6,30070.0,30070.0,236.97,142.18,94.79,3007.0,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-14,23721155.0,14232693.0,9488462.0,24256.0,24256.0,237.21,142.33,94.88,2425.6,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-15,23722630.0,14233578.0,9489052.0,1475.0,1475.0,237.23,142.34,94.89,147.5,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-16,23742184.0,14245310.4,9496873.6,19554.0,19554.0,237.42,142.45,94.97,1955.4,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-17,23780811.0,14268486.6,9512324.4,38627.0,38627.0,237.81,142.68,95.12,3862.7,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-18,23810276.0,14286165.6,9524110.4,29465.0,29465.0,238.1,142.86,95.24,2946.5,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-19,23838672.0,14303203.2,9535468.8,28396.0,28396.0,238.39,143.03,95.35,2839.6,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-20,23842025.0,14305215.0,9536810.0,3353.0,3353.0,238.42,143.05,95.37,335.3,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-21,23856645.0,14313987.0,9542658.0,14620.0,14620.0,238.57,143.14,95.43,1462.0,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-22,23883413.0,14330047.799999999,9553365.200000001,26768.0,26768.0,238.83,143.3,95.53,2676.8,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-23,23899879.0,14339927.4,9559951.6,16466.0,16466.0,239.0,143.4,95.6,1646.6,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-24,23925677.0,14355406.2,9570270.8,25798.0,25798.0,239.26,143.55,95.7,2579.8,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-25,23945839.0,14367503.4,9578335.6,20162.0,20162.0,239.46,143.68,95.78,2016.2,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-26,23968564.0,14381138.4,9587425.6,22725.0,22725.0,239.69,143.81,95.87,2272.5,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-27,23973637.0,14384182.2,9589454.8,5073.0,5073.0,239.74,143.84,95.89,507.3,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-28,23977195.0,14386317.0,9590878.0,3558.0,3558.0,239.77,143.86,95.91,355.8,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-29,23988630.0,14393178.0,9595452.0,11435.0,11435.0,239.89,143.93,95.95,1143.5,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-30,24010106.0,14406063.6,9604042.4,21476.0,21476.0,240.1,144.06,96.04,2147.6,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-07-31,24037940.0,14422764.0,9615176.0,27834.0,27834.0,240.38,144.23,96.15,2783.4,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-01,24081134.0,14448680.4,9632453.6,43194.0,43194.0,240.81,144.49,96.32,4319.4,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-02,24126745.0,14476047.0,9650698.0,45611.0,45611.0,241.27,144.76,96.51,4561.1,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-03,24153628.0,14492176.799999999,9661451.200000001,26883.0,26883.0,241.54,144.92,96.61,2688.3,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-04,24189194.0,14513516.4,9675677.6,35566.0,35566.0,241.89,145.14,96.76,3556.6,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-05,24197919.0,14518751.4,9679167.6,8725.0,8725.0,241.98,145.19,96.79,872.5,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-06,24229976.0,14537985.6,9691990.4,32057.0,32057.0,242.3,145.38,96.92,3205.7,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-07,24243451.0,14546070.6,9697380.4,13475.0,13475.0,242.43,145.46,96.97,1347.5,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-08,24253353.0,14552011.799999999,9701341.200000001,9902.0,9902.0,242.53,145.52,97.01,990.2,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-09,24262756.0,14557653.6,9705102.4,9403.0,9403.0,242.63,145.58,97.05,940.3,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-10,24309175.0,14585505.0,9723670.0,46419.0,46419.0,243.09,145.86,97.24,4641.9,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-11,24350977.0,14610586.2,9740390.8,41802.0,41802.0,243.51,146.11,97.4,4180.2,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-12,24390335.0,14634201.0,9756134.0,39358.0,39358.0,243.9,146.34,97.56,3935.8,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-13,24418654.0,14651192.4,9767461.6,28319.0,28319.0,244.19,146.51,97.67,2831.9,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-14,24454344.0,14672606.4,9781737.6,35690.0,35690.0,244.54,146.73,97.82,3569.0,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-15,24458924.0,14675354.4,9783569.6,4580.0,4580.0,244.59,146.75,97.84,458.0,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-16,24490908.0,14694544.799999999,9796363.200000001,31984.0,31984.0,244.91,146.95,97.96,3198.4,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-17,24528491.0,14717094.6,9811396.4,37583.0,37583.0,245.28,147.17,98.11,3758.3,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-18,24561996.0,14737197.6,9824798.4,33505.0,33505.0,245.62,147.37,98.25,3350.5,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-19,24591208.0,14754724.799999999,9836483.200000001,29212.0,29212.0,245.91,147.55,98.36,2921.2,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-20,24593957.0,14756374.2,9837582.8,2749.0,2749.0,245.94,147.56,98.38,274.9,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-21,24626110.0,14775666.0,9850444.0,32153.0,32153.0,246.26,147.76,98.5,3215.3,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-22,24645224.0,14787134.4,9858089.6,19114.0,19114.0,246.45,147.87,98.58,1911.4,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-23,24650122.0,14790073.2,9860048.8,4898.0,4898.0,246.5,147.9,98.6,489.8,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-24,24658600.0,14795160.0,9863440.0,8478.0,8478.0,246.59,147.95,98.63,847.8,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-25,24661667.0,14797000.2,9864666.8,3067.0,3067.0,246.62,147.97,98.65,306.7,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-26,24700378.0,14820226.799999999,9880151.200000001,38711.0,38711.0,247.0,148.2,98.8,3871.1,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-27,24708212.0,14824927.2,9883284.8,7834.0,7834.0,247.08,148.25,98.83,783.4,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-28,24757506.0,14854503.6,9903002.4,49294.0,49294.0,247.58,148.55,99.03,4929.4,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-29,24765323.0,14859193.799999999,9906129.200000001,7817.0,7817.0,247.65,148.59,99.06,781.7,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-30,24773060.0,14863836.0,9909224.0,7737.0,7737.0,247.73,148.64,99.09,773.7,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-08-31,24812485.0,14887491.0,9924994.0,39425.0,39425.0,248.12,148.87,99.25,3942.5,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-01,24821578.0,14892946.799999999,9928631.200000001,9093.0,9093.0,248.22,148.93,99.29,909.3,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-02,24848093.0,14908855.799999999,9939237.200000001,26515.0,26515.0,248.48,149.09,99.39,2651.5,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-03,24866402.0,14919841.2,9946560.8,18309.0,18309.0,248.66,149.2,99.47,1830.9,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-04,24869799.0,14921879.4,9947919.6,3397.0,3397.0,248.7,149.22,99.48,339.7,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-05,24904108.0,14942464.799999999,9961643.200000001,34309.0,34309.0,249.04,149.42,99.62,3430.9,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-06,24940321.0,14964192.6,9976128.4,36213.0,36213.0,249.4,149.64,99.76,3621.3,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-07,24985217.0,14991130.2,9994086.8,44896.0,44896.0,249.85,149.91,99.94,4489.6,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-08,25006756.0,15004053.6,10002702.4,21539.0,21539.0,250.07,150.04,100.03,2153.9,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-09,25038906.0,15023343.6,10015562.4,32150.0,32150.0,250.39,150.23,100.16,3215.0,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-10,25066684.0,15040010.4,10026673.6,27778.0,27778.0,250.67,150.4,100.27,2777.8,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-11,25085202.0,15051121.2,10034080.8,18518.0,18518.0,250.85,150.51,100.34,1851.8,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-12,25103230.0,15061938.0,10041292.0,18028.0,18028.0,251.03,150.62,100.41,1802.8,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-13,25140138.0,15084082.799999999,10056055.200000001,36908.0,36908.0,251.4,150.84,100.56,3690.8,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-14,25167869.0,15100721.399999999,10067147.600000001,27731.0,27731.0,251.68,151.01,100.67,2773.1,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-15,25213129.0,15127877.399999999,10085251.600000001,45260.0,45260.0,252.13,151.28,100.85,4526.0,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-16,25219373.0,15131623.799999999,10087749.200000001,6244.0,6244.0,252.19,151.32,100.88,624.4,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-17,25246250.0,15147750.0,10098500.0,26877.0,26877.0,252.46,151.48,100.98,2687.7,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-18,25265223.0,15159133.799999999,10106089.200000001,18973.0,18973.0,252.65,151.59,101.06,1897.3,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-19,25303577.0,15182146.2,10121430.8,38354.0,38354.0,253.04,151.82,101.21,3835.4,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-20,25327014.0,15196208.399999999,10130805.600000001,23437.0,23437.0,253.27,151.96,101.31,2343.7,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-21,25342704.0,15205622.399999999,10137081.600000001,15690.0,15690.0,253.43,152.06,101.37,1569.0,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-22,25380732.0,15228439.2,10152292.8,38028.0,38028.0,253.81,152.28,101.52,3802.8,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-23,25421114.0,15252668.399999999,10168445.600000001,40382.0,40382.0,254.21,152.53,101.68,4038.2,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-24,25467001.0,15280200.6,10186800.4,45887.0,45887.0,254.67,152.8,101.87,4588.7,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-25,25496134.0,15297680.399999999,10198453.600000001,29133.0,29133.0,254.96,152.98,101.98,2913.3,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-26,25511577.0,15306946.2,10204630.8,15443.0,15443.0,255.12,153.07,102.05,1544.3,PFIZER,WHO,HTTPS://WHO.INT
BENIN,BEN,2023-09-27,25521259.0,15312755.399999999,10208503.600000001,9682.0,9682.0,255.21,153.13,102.09,968.2,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-01,1647.0,988.1999999999999,658.8000000000001,1647.0,1647.0,0.02,0.01,0.01,164.7,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-02,15904.0,9542.4,6361.6,14257.0,14257.0,0.16,0.1,0.06,1425.7,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-03,23385.0,14031.0,9354.0,7481.0,7481.0,0.23,0.14,0.09,748.1,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-04,53973.0,32383.8,21589.2,30588.0,30588.0,0.54,0.32,0.22,3058.8,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-05,76829.0,46097.4,30731.600000000002,22856.0,22856.0,0.77,0.46,0.31,2285.6,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-06,80627.0,48376.2,32250.800000000003,3798.0,3798.0,0.81,0.48,0.32,379.8,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-07,128571.0,77142.59999999999,51428.4,47944.0,47944.0,1.29,0.77,0.51,4794.4,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-08,147448.0,88468.8,58979.200000000004,18877.0,18877.0,1.47,0.88,0.59,1887.7,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-09,164130.0,98478.0,65652.0,16682.0,16682.0,1.64,0.98,0.66,1668.2,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-10,201273.0,120763.79999999999,80509.20000000001,37143.0,37143.0,2.01,1.21,0.81,3714.3,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-11,218717.0,131230.19999999998,87486.8,17444.0,17444.0,2.19,1.31,0.87,1744.4,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-12,250317.0,150190.19999999998,100126.8,31600.0,31600.0,2.5,1.5,1.0,3160.0,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-13,264263.0,158557.8,105705.20000000001,13946.0,13946.0,2.64,1.59,1.06,1394.6,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-14,275044.0,165026.4,110017.6,10781.0,10781.0,2.75,1.65,1.1,1078.1,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-15,281482.0,168889.19999999998,112592.8,6438.0,6438.0,2.81,1.69,1.13,643.8,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-16,305134.0,183080.4,122053.6,23652.0,23652.0,3.05,1.83,1.22,2365.2,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-17,336113.0,201667.8,134445.2,30979.0,30979.0,3.36,2.02,1.34,3097.9,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-18,364869.0,218921.4,145947.6,28756.0,28756.0,3.65,2.19,1.46,2875.6,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-19,368180.0,220908.0,147272.0,3311.0,3311.0,3.68,2.21,1.47,331.1,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-20,376168.0,225700.8,150467.2,7988.0,7988.0,3.76,2.26,1.5,798.8,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-21,392842.0,235705.19999999998,157136.80000000002,16674.0,16674.0,3.93,2.36,1.57,1667.4,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-22,400305.0,240183.0,160122.0,7463.0,7463.0,4.0,2.4,1.6,746.3,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-23,427752.0,256651.19999999998,171100.80000000002,27447.0,27447.0,4.28,2.57,1.71,2744.7,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-24,447989.0,268793.39999999997,179195.6,20237.0,20237.0,4.48,2.69,1.79,2023.7,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-25,472190.0,283314.0,188876.0,24201.0,24201.0,4.72,2.83,1.89,2420.1,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-26,473921.0,284352.6,189568.40000000002,1731.0,1731.0,4.74,2.84,1.9,173.1,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-27,512175.0,307305.0,204870.0,38254.0,38254.0,5.12,3.07,2.05,3825.4,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-28,513757.0,308254.2,205502.80000000002,1582.0,1582.0,5.14,3.08,2.06,158.2,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-29,557556.0,334533.6,223022.40000000002,43799.0,43799.0,5.58,3.35,2.23,4379.9,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-30,577824.0,346694.39999999997,231129.6,20268.0,20268.0,5.78,3.47,2.31,2026.8,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-01-31,584846.0,350907.6,233938.40000000002,7022.0,7022.0,5.85,3.51,2.34,702.2,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-01,592963.0,355777.8,237185.2,8117.0,8117.0,5.93,3.56,2.37,811.7,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-02,601792.0,361075.2,240716.80000000002,8829.0,8829.0,6.02,3.61,2.41,882.9,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-03,650301.0,390180.6,260120.40000000002,48509.0,48509.0,6.5,3.9,2.6,4850.9,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-04,659108.0,395464.8,263643.2,8807.0,8807.0,6.59,3.95,2.64,880.7,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-05,689208.0,413524.8,275683.2,30100.0,30100.0,6.89,4.14,2.76,3010.0,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-06,731098.0,438658.8,292439.2,41890.0,41890.0,7.31,4.39,2.92,4189.0,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-07,743564.0,446138.39999999997,297425.60000000003,12466.0,12466.0,7.44,4.46,2.97,1246.6,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-08,780596.0,468357.6,312238.4,37032.0,37032.0,7.81,4.68,3.12,3703.2,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-09,819848.0,491908.8,327939.2,39252.0,39252.0,8.2,4.92,3.28,3925.2,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-10,868482.0,521089.19999999995,347392.80000000005,48634.0,48634.0,8.68,5.21,3.47,4863.4,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-11,896938.0,538162.7999999999,358775.2,28456.0,28456.0,8.97,5.38,3.59,2845.6,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-12,941250.0,564750.0,376500.0,44312.0,44312.0,9.41,5.65,3.77,4431.2,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-13,964257.0,578554.2,385702.80000000005,23007.0,23007.0,9.64,5.79,3.86,2300.7,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-14,975687.0,585412.2,390274.80000000005,11430.0,11430.0,9.76,5.85,3.9,1143.0,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-15,1014367.0,608620.2,405746.80000000005,38680.0,38680.0,10.14,6.09,4.06,3868.0,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-16,1062701.0,637620.6,425080.4,48334.0,48334.0,10.63,6.38,4.25,4833.4,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-17,1108092.0,664855.2,443236.80000000005,45391.0,45391.0,11.08,6.65,4.43,4539.1,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-18,1114306.0,668583.6,445722.4,6214.0,6214.0,11.14,6.69,4.46,621.4,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-19,1119701.0,671820.6,447880.4,5395.0,5395.0,11.2,6.72,4.48,539.5,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-20,1125919.0,675551.4,450367.60000000003,6218.0,6218.0,11.26,6.76,4.5,621.8,PFIZER,WHO,HTTPS://WHO.INT
BHUTAN,BHU,2021-02-21,1145018.0,687010.7999999999,458007.2,19099.0,19099.0,11.45,6.87,4.58,1909.9,PFIZER,WHO,HTTPS://WHO.INT
